id_combi,id_segmento_calle,codigo_calle,nombre_calle,tipo_calle,id_edge,num_edges,edge,geom_wkt
13132011003031_434,306265,V1313210049,NUEVA COSTANERA,AVENIDA,2,5,"[-70.59841234693096, -33.40395364119863]","POLYGON((-70.59841234693096 -33.40395364119863, -70.59835870275066 -33.40357895853851, -70.59867893562905 -33.40354670499373, -70.59873258115313 -33.40392138747688, -70.59841234693096 -33.40395364119863))"
13132011003031_434,308333,V1313210477,RODRIGO DE QUIROGA,CALLE,3,5,"[-70.59811193952129, -33.40398274994322]","POLYGON((-70.59811193952129 -33.40398274994322, -70.59841234693096 -33.40395364119863, -70.59844936340306 -33.40422237374945, -70.59814895508796 -33.40425148260965, -70.59811193952129 -33.40398274994322))"
13132011003031_436,306703,V1313210085,ANTONIO DE PASTRANA,CALLE,2,5,"[-70.59830058822199, -33.403163223098275]","POLYGON((-70.59830058822199 -33.403163223098275, -70.59781689652965 -33.40321173810853, -70.59777859986646 -33.40294313172505, -70.59826229010353 -33.402894616905805, -70.59830058822199 -33.403163223098275))"
13132011003031_436,306265,V1313210049,NUEVA COSTANERA,AVENIDA,3,5,"[-70.59835959682033, -33.4035782121571]","POLYGON((-70.59835959682033 -33.4035782121571, -70.59830058822199 -33.403163223098275, -70.59862085059216 -33.403131186892274, -70.59867986067934 -33.40354617575612, -70.59835959682033 -33.4035782121571))"
13132011003031_444,306265,V1313210049,NUEVA COSTANERA,AVENIDA,3,7,"[-70.59838016042278, -33.40372450279163]","POLYGON((-70.59838016042278 -33.40372450279163, -70.5983291984515 -33.403371464258655, -70.59864939288855 -33.40333894859801, -70.59870035612543 -33.40369198696322, -70.59838016042278 -33.40372450279163))"
13132011003031_444,306265,V1313210049,NUEVA COSTANERA,AVENIDA,4,7,"[-70.59841234693096, -33.40395364119863]","POLYGON((-70.59841234693096 -33.40395364119863, -70.59838016042278 -33.40372450279163, -70.59870047905268 -33.40369285013515, -70.59873266638347 -33.40392198843546, -70.59841234693096 -33.40395364119863))"
13132011003031_444,308333,V1313210477,RODRIGO DE QUIROGA,CALLE,5,7,"[-70.59811193952129, -33.40398274994322]","POLYGON((-70.59811193952129 -33.40398274994322, -70.59841234693096 -33.40395364119863, -70.59844936340306 -33.40422237374945, -70.59814895508796 -33.40425148260965, -70.59811193952129 -33.40398274994322))"
13132011003031_446,306265,V1313210049,NUEVA COSTANERA,AVENIDA,2,5,"[-70.59838016042278, -33.40372450279163]","POLYGON((-70.59838016042278 -33.40372450279163, -70.5983291984515 -33.403371464258655, -70.59864939288855 -33.40333894859801, -70.59870035612543 -33.40369198696322, -70.59838016042278 -33.40372450279163))"
13132011003031_447,306703,V1313210085,ANTONIO DE PASTRANA,CALLE,2,7,"[-70.59830058822199, -33.403163223098275]","POLYGON((-70.59830058822199 -33.403163223098275, -70.59799034604595 -33.403195317646556, -70.59795086471658 -33.402926831965544, -70.59826110596074 -33.402894737542645, -70.59830058822199 -33.403163223098275))"
13132011003031_447,306265,V1313210049,NUEVA COSTANERA,AVENIDA,3,7,"[-70.59835959682033, -33.4035782121571]","POLYGON((-70.59835959682033 -33.4035782121571, -70.59830058822199 -33.403163223098275, -70.59862085059216 -33.403131186892274, -70.59867986067934 -33.40354617575612, -70.59835959682033 -33.4035782121571))"
13132011003031_447,306265,V1313210049,NUEVA COSTANERA,AVENIDA,4,7,"[-70.59838016042278, -33.40372450279163]","POLYGON((-70.59838016042278 -33.40372450279163, -70.59835959682033 -33.4035782121571, -70.59867991180394 -33.40354653735756, -70.59870047593155 -33.40369282792395, -70.59838016042278 -33.40372450279163))"
13132011003033_56,306576,V1313210062,VITACURA,AVENIDA,3,4,"[-70.59795547732874, -33.405499376682585]","POLYGON((-70.59795547732874 -33.405499376682585, -70.59825856694744 -33.40578299488624, -70.59801838139664 -33.405963550577496, -70.5977152918819 -33.405679931790196, -70.59795547732874 -33.405499376682585))"
13132011004008_208,307221,V1313210225,EL CLONQUI,CALLE,2,5,"[-70.58913548001813, -33.40337370340821]","POLYGON((-70.58913548001813 -33.40337370340821, -70.58925886163281 -33.40370061862325, -70.58895136462766 -33.40378225869289, -70.58882798402405 -33.40345534314542, -70.58913548001813 -33.40337370340821))"
13132011004008_208,305612,V1313210003,ALONSO DE CORDOVA,AVENIDA,3,5,"[-70.58939297208354, -33.403309514431555]","POLYGON((-70.58939297208354 -33.403309514431555, -70.58913548001813 -33.40337370340821, -70.58904359146247 -33.403114393312535, -70.5893010828462 -33.40305020454473, -70.58939297208354 -33.403309514431555))"
13132011004008_247,307221,V1313210225,EL CLONQUI,CALLE,2,5,"[-70.58913548001813, -33.40337370340821]","POLYGON((-70.58913548001813 -33.40337370340821, -70.58925886163281 -33.40370061862325, -70.58895136462766 -33.40378225869289, -70.58882798402405 -33.40345534314542, -70.58913548001813 -33.40337370340821))"
13132011004008_247,305612,V1313210003,ALONSO DE CORDOVA,AVENIDA,3,5,"[-70.58954138764905, -33.40327144885322]","POLYGON((-70.58954138764905 -33.40327144885322, -70.58913548001813 -33.40337370340821, -70.58904270189848 -33.40311461623574, -70.58944860845824 -33.40301236201274, -70.58954138764905 -33.40327144885322))"
13132011004008_247,305612,V1313210003,ALONSO DE CORDOVA,AVENIDA,4,5,"[-70.58973540076778, -33.40322293387629]","POLYGON((-70.58973540076778 -33.40322293387629, -70.58954138764905 -33.40327144885322, -70.58944923681719 -33.40301220430211, -70.58964324942279 -33.40296368948292, -70.58973540076778 -33.40322293387629))"
13132011004008_247,307947,V1313210369,LOS LAURELES,CALLE,5,5,"[-70.58988471040296, -33.40354537136856]","POLYGON((-70.58988471040296 -33.40354537136856, -70.58973540076778 -33.40322293387629, -70.59003605366418 -33.40312499378036, -70.59018536421246 -33.40344743088765, -70.58988471040296 -33.40354537136856))"
13132011004009_2,305621,V1313210003,ALONSO DE CORDOVA,AVENIDA,1,4,"[-70.58901031026409, -33.40340505149583]","POLYGON((-70.58901031026409 -33.40340505149583, -70.58846224555539 -33.40353865393299, -70.58837222965332 -33.40327888208362, -70.58892029290142 -33.40314528008304, -70.58901031026409 -33.40340505149583))"
13132011004009_2,307221,V1313210225,EL CLONQUI,CALLE,2,4,"[-70.58907557735013, -33.40357970491992]","POLYGON((-70.58907557735013 -33.40357970491992, -70.58901031026409 -33.40340505149583, -70.58931808054903 -33.40332414265118, -70.58938334817707 -33.403498795899054, -70.58907557735013 -33.40357970491992))"
13132011004009_2,307258,V1313210234,EL PANGUE,CALLE,4,4,"[-70.58846224555539, -33.40353865393299]","POLYGON((-70.58846224555539 -33.40353865393299, -70.58852661857173 -33.40370957518717, -70.58821906298317 -33.40379106017578, -70.58815469049584 -33.40362013874809, -70.58846224555539 -33.40353865393299))"
13132021002001_1,308210,V1313210446,PEDRO CANISIO,CALLE,1,4,"[-70.58154751071498, -33.39705235437128]","POLYGON((-70.58154751071498 -33.39705235437128, -70.58176923999355 -33.39676124326879, -70.58204101930743 -33.39690688810686, -70.5818192906061 -33.39719799967283, -70.58154751071498 -33.39705235437128))"
13132021002001_1,306637,V1313210062,VITACURA,AVENIDA,4,4,"[-70.58176923999355, -33.39676124326879]","POLYGON((-70.58176923999355 -33.39676124326879, -70.58156360396907 -33.39663210905726, -70.58175688764885 -33.39641555204864, -70.58196252342222 -33.39654468595067, -70.58176923999355 -33.39676124326879))"
13132021002001_2,306567,V1313210062,VITACURA,AVENIDA,2,5,"[-70.58176923999355, -33.39676124326879]","POLYGON((-70.58176923999355 -33.39676124326879, -70.58136154422328 -33.39650222821164, -70.58155626641495 -33.39628657997792, -70.5819639617021 -33.39654559441634, -70.58176923999355 -33.39676124326879))"
13132021002001_2,308210,V1313210446,PEDRO CANISIO,CALLE,3,5,"[-70.58154751071498, -33.39705235437128]","POLYGON((-70.58154751071498 -33.39705235437128, -70.58176923999355 -33.39676124326879, -70.58204101930743 -33.39690688810686, -70.5818192906061 -33.39719799967283, -70.58154751071498 -33.39705235437128))"
13132021002002_10,306519,V1313210062,VITACURA,AVENIDA,3,4,"[-70.58070797929332, -33.39604988306165]","POLYGON((-70.58070797929332 -33.39604988306165, -70.58053184756801 -33.395927465817564, -70.58073761615309 -33.395719160419084, -70.58091374772218 -33.39584157737878, -70.58070797929332 -33.39604988306165))"
13132021002004_12,306550,V1313210062,VITACURA,AVENIDA,1,4,"[-70.5791898489909, -33.39500037352984]","POLYGON((-70.5791898489909 -33.39500037352984, -70.5790101409869 -33.39487795480743, -70.57921344957197 -33.394667958177855, -70.57939315740413 -33.394790376614026, -70.5791898489909 -33.39500037352984))"
13132021002004_17,307764,V1313210332,LAS HUALTATAS,CALLE,2,6,"[-70.57731498488947, -33.397069522431494]","POLYGON((-70.57731498488947 -33.397069522431494, -70.57765562543437 -33.3972374706677, -70.57749219716149 -33.39747068852903, -70.57715155598328 -33.39730273986756, -70.57731498488947 -33.397069522431494))"
13132021002004_17,307941,V1313210367,LOS GOMEROS,CALLE,6,6,"[-70.57783086309001, -33.39732256431684]","POLYGON((-70.57783086309001 -33.39732256431684, -70.57798643121288 -33.397090422674125, -70.578267571578 -33.39722297952445, -70.57811200399618 -33.39745512149999, -70.57783086309001 -33.39732256431684))"
13132021002004_4,307764,V1313210332,LAS HUALTATAS,CALLE,2,5,"[-70.57746787080332, -33.397144912568784]","POLYGON((-70.57746787080332 -33.397144912568784, -70.57765562543437 -33.3972374706677, -70.5774922123772 -33.397470696030425, -70.57730445739702 -33.39737813769713, -70.57746787080332 -33.397144912568784))"
13132021002004_4,307941,V1313210367,LOS GOMEROS,CALLE,5,5,"[-70.57783086309001, -33.39732256431684]","POLYGON((-70.57783086309001 -33.39732256431684, -70.57798643121288 -33.397090422674125, -70.578267571578 -33.39722297952445, -70.57811200399618 -33.39745512149999, -70.57783086309001 -33.39732256431684))"
13132021003035_8,306028,V1313210038,JUAN XXIII,AVENIDA,3,5,"[-70.56906093368097, -33.38042013628455]","POLYGON((-70.56906093368097 -33.38042013628455, -70.56902517089412 -33.380810596905626, -70.56870366604808 -33.380789870182554, -70.56873943027178 -33.38039940961111, -70.56906093368097 -33.38042013628455))"
13132021003035_9,306028,V1313210038,JUAN XXIII,AVENIDA,3,7,"[-70.56906093368097, -33.38042013628455]","POLYGON((-70.56906093368097 -33.38042013628455, -70.56902517089412 -33.380810596905626, -70.56870366604808 -33.380789870182554, -70.56873943027178 -33.38039940961111, -70.56906093368097 -33.38042013628455))"
13132021003035_9,306028,V1313210038,JUAN XXIII,AVENIDA,4,7,"[-70.56907434472605, -33.380281272237575]","POLYGON((-70.56907434472605 -33.380281272237575, -70.56906093368097 -33.38042013628455, -70.568739535754 -33.38039828850009, -70.56875294730972 -33.38025942447254, -70.56907434472605 -33.380281272237575))"
13132021003046_11,306024,V1313210038,JUAN XXIII,AVENIDA,1,8,"[-70.57128895530268, -33.38734961851531]","POLYGON((-70.57128895530268 -33.38734961851531, -70.57138730296656 -33.38758850484404, -70.57108249174897 -33.38767681549013, -70.57098414479961 -33.38743792890152, -70.57128895530268 -33.38734961851531))"
13132021003046_11,306025,V1313210038,JUAN XXIII,AVENIDA,8,8,"[-70.57138730296656, -33.38758850484404]","POLYGON((-70.57138730296656 -33.38758850484404, -70.57151783713861 -33.38790652125056, -70.57121292789424 -33.387994596093726, -70.57108239467458 -33.38767657934205, -70.57138730296656 -33.38758850484404))"
13132021003046_17,306024,V1313210038,JUAN XXIII,AVENIDA,2,5,"[-70.57117272624536, -33.38707265885623]","POLYGON((-70.57117272624536 -33.38707265885623, -70.57133365878626 -33.387457863964336, -70.57102933117193 -33.38754733958454, -70.57086839977612 -33.387162134052495, -70.57117272624536 -33.38707265885623))"
13132021003046_17,306883,V1313210145,BUENAVENTURA,CALLE,3,5,"[-70.57147581586406, -33.38699278083914]","POLYGON((-70.57147581586406 -33.38699278083914, -70.57117272624536 -33.38707265885623, -70.57107607596308 -33.3868145717982, -70.57137916479381 -33.386734694037685, -70.57147581586406 -33.38699278083914))"
13132021003046_31,306024,V1313210038,JUAN XXIII,AVENIDA,1,8,"[-70.57133365878626, -33.387457863964336]","POLYGON((-70.57133365878626 -33.387457863964336, -70.57138730296656 -33.38758850484404, -70.57108240742883 -33.38767661040908, -70.5710287636397 -33.38754596938756, -70.57133365878626 -33.387457863964336))"
13132021003046_31,306025,V1313210038,JUAN XXIII,AVENIDA,7,8,"[-70.57143290051981, -33.38769898954907]","POLYGON((-70.57143290051981 -33.38769898954907, -70.57151783713861 -33.38790652125056, -70.57121283400078 -33.387994367009796, -70.57112789800422 -33.387786835083574, -70.57143290051981 -33.38769898954907))"
13132021003046_31,306025,V1313210038,JUAN XXIII,AVENIDA,8,8,"[-70.57138730296656, -33.38758850484404]","POLYGON((-70.57138730296656 -33.38758850484404, -70.57143290051981 -33.38769898954907, -70.57112816876699 -33.387787493900774, -70.57108257154387 -33.3876770090753, -70.57138730296656 -33.38758850484404))"
13132021003046_32,306024,V1313210038,JUAN XXIII,AVENIDA,1,6,"[-70.57128895530268, -33.38734961851531]","POLYGON((-70.57128895530268 -33.38734961851531, -70.57138730296656 -33.387587758325274, -70.57108259368556 -33.387676316182755, -70.57098424673305 -33.38743817611308, -70.57128895530268 -33.38734961851531))"
13132021003046_32,306024,V1313210038,JUAN XXIII,AVENIDA,2,6,"[-70.57117272624536, -33.38707265885623]","POLYGON((-70.57117272624536 -33.38707265885623, -70.57128895530268 -33.38734961851531, -70.57098477782118 -33.38743945179976, -70.5708685495856 -33.387162491834786, -70.57117272624536 -33.38707265885623))"
13132021003046_32,306883,V1313210145,BUENAVENTURA,CALLE,3,6,"[-70.57147581586406, -33.38699278083914]","POLYGON((-70.57147581586406 -33.38699278083914, -70.57117272624536 -33.38707265885623, -70.57107607596308 -33.3868145717982, -70.57137916479381 -33.386734694037685, -70.57147581586406 -33.38699278083914))"
13132021003046_7,306024,V1313210038,JUAN XXIII,AVENIDA,1,9,"[-70.57128895530268, -33.38734961851531]","POLYGON((-70.57128895530268 -33.38734961851531, -70.57138730296656 -33.38758850484404, -70.57108249174897 -33.38767681549013, -70.57098414479961 -33.38743792890152, -70.57128895530268 -33.38734961851531))"
13132021003046_7,306024,V1313210038,JUAN XXIII,AVENIDA,2,9,"[-70.57117272624536, -33.38707265885623]","POLYGON((-70.57117272624536 -33.38707265885623, -70.57128895530268 -33.38734961851531, -70.57098477782118 -33.38743945179976, -70.5708685495856 -33.387162491834786, -70.57117272624536 -33.38707265885623))"
13132021003046_7,306883,V1313210145,BUENAVENTURA,CALLE,3,9,"[-70.57147581586406, -33.38699278083914]","POLYGON((-70.57147581586406 -33.38699278083914, -70.57117272624536 -33.38707265885623, -70.57107607596308 -33.3868145717982, -70.57137916479381 -33.386734694037685, -70.57147581586406 -33.38699278083914))"
13132021003046_7,306025,V1313210038,JUAN XXIII,AVENIDA,9,9,"[-70.57138730296656, -33.38758850484404]","POLYGON((-70.57138730296656 -33.38758850484404, -70.57151783713861 -33.38790652125056, -70.57121292789424 -33.387994596093726, -70.57108239467458 -33.38767657934205, -70.57138730296656 -33.38758850484404))"
13132021003047_170,307450,V1313210285,INGENIERO ALVAREZ ALBORNOZ,CALLE,3,5,"[-70.57305027255579, -33.3881819852258]","POLYGON((-70.57305027255579 -33.3881819852258, -70.57261754283472 -33.38814913861875, -70.57264660392087 -33.38787971627802, -70.57307933230888 -33.38791256282388, -70.57305027255579 -33.3881819852258))"
13132021003047_284,307450,V1313210285,INGENIERO ALVAREZ ALBORNOZ,CALLE,5,7,"[-70.57261754283472, -33.388148392104824]","POLYGON((-70.57261754283472 -33.388148392104824, -70.57236809739635 -33.38812972925422, -70.57239674486979 -33.38786027571937, -70.57264618953954 -33.38787893853551, -70.57261754283472 -33.388148392104824))"
13132021003047_284,307450,V1313210285,INGENIERO ALVAREZ ALBORNOZ,CALLE,6,7,"[-70.57305027255579, -33.3881819852258]","POLYGON((-70.57305027255579 -33.3881819852258, -70.57261754283472 -33.388148392104824, -70.57264725883793 -33.387879020042035, -70.5730799872265 -33.38791261309954, -70.57305027255579 -33.3881819852258))"
13132021003047_388,307450,V1313210285,INGENIERO ALVAREZ ALBORNOZ,CALLE,4,7,"[-70.57288129338785, -33.38816854797896]","POLYGON((-70.57288129338785 -33.38816854797896, -70.57248611459299 -33.38813868742301, -70.5725150451844 -33.38786925518704, -70.5729102227618 -33.38789911568749, -70.57288129338785 -33.38816854797896))"
13132021003047_388,307450,V1313210285,INGENIERO ALVAREZ ALBORNOZ,CALLE,5,7,"[-70.57305027255579, -33.3881819852258]","POLYGON((-70.57305027255579 -33.3881819852258, -70.57288129338785 -33.38816854797896, -70.57291172585214 -33.38789923223763, -70.57308070449999 -33.38791266945873, -70.57305027255579 -33.3881819852258))"
13132021003047_435,307450,V1313210285,INGENIERO ALVAREZ ALBORNOZ,CALLE,6,6,"[-70.57288129338785, -33.38816854797896]","POLYGON((-70.57288129338785 -33.38816854797896, -70.57236809739635 -33.38812972925422, -70.57239705816527 -33.38786029928887, -70.57291025257574 -33.38789911794142, -70.57288129338785 -33.38816854797896))"
13132021003047_518,307450,V1313210285,INGENIERO ALVAREZ ALBORNOZ,CALLE,3,7,"[-70.57316918382213, -33.388190943389205]","POLYGON((-70.57316918382213 -33.388190943389205, -70.57288129338785 -33.38816929449271, -70.57291008567324 -33.38789985186751, -70.5731979752205 -33.38792150072392, -70.57316918382213 -33.388190943389205))"
13132021003047_518,307450,V1313210285,INGENIERO ALVAREZ ALBORNOZ,CALLE,4,7,"[-70.57330329427286, -33.388201394578665]","POLYGON((-70.57330329427286 -33.388201394578665, -70.57316918382213 -33.388190943389205, -70.57319901285373 -33.387921580168886, -70.57333312289154 -33.38793203133855, -70.57330329427286 -33.388201394578665))"
13132021003047_83,307450,V1313210285,INGENIERO ALVAREZ ALBORNOZ,CALLE,8,11,"[-70.57248611459299, -33.38813868742301]","POLYGON((-70.57248611459299 -33.38813868742301, -70.57223398694559 -33.388119278056145, -70.57226345653156 -33.387849886907915, -70.57251558340245 -33.3878692962383, -70.57248611459299 -33.38813868742301))"
13132021003047_83,307450,V1313210285,INGENIERO ALVAREZ ALBORNOZ,CALLE,9,11,"[-70.57288129338785, -33.38816854797896]","POLYGON((-70.57288129338785 -33.38816854797896, -70.57248611459299 -33.38813868742301, -70.5725150451844 -33.38786925518704, -70.5729102227618 -33.38789911568749, -70.57288129338785 -33.38816854797896))"
13132021003047_83,307450,V1313210285,INGENIERO ALVAREZ ALBORNOZ,CALLE,10,11,"[-70.57305027255579, -33.3881819852258]","POLYGON((-70.57305027255579 -33.3881819852258, -70.57288129338785 -33.38816854797896, -70.57291172585214 -33.38789923223763, -70.57308070449999 -33.38791266945873, -70.57305027255579 -33.3881819852258))"
13132021003049_14,306185,V1313210047,MANQUEHUE NORTE,AVENIDA,1,4,"[-70.57340700635477, -33.389685450726304]","POLYGON((-70.57340700635477 -33.389685450726304, -70.57355005750225 -33.38955481299789, -70.57378755228908 -33.38973781880508, -70.57364450121993 -33.38986845680205, -70.57340700635477 -33.389685450726304))"
13132021003049_14,306748,V1313210107,ARQUITECTO JUAN HERBAGE,CALLE,2,4,"[-70.57308961162136, -33.38944059813733]","POLYGON((-70.57308961162136 -33.38944059813733, -70.57340700635477 -33.389685450726304, -70.57318871414067 -33.389884574452296, -70.57287131924902 -33.389639721315596, -70.57308961162136 -33.38944059813733))"
13132021003049_3,308222,V1313210450,PEDRO LUNA,CALLE,6,7,"[-70.573145043941, -33.38901956951198]","POLYGON((-70.573145043941 -33.38901956951198, -70.573027920814 -33.389124826859494, -70.57279218148267 -33.38894023212855, -70.57290930466478 -33.388834974999554, -70.573145043941 -33.38901956951198))"
13132021003049_3,308222,V1313210450,PEDRO LUNA,CALLE,7,7,"[-70.57332922229335, -33.38885608444293]","POLYGON((-70.57332922229335 -33.38885608444293, -70.573145043941 -33.38901956951198, -70.57291066745455 -33.388833757828316, -70.57309484588279 -33.38867027310117, -70.57332922229335 -33.38885608444293))"
13132021003049_4,308222,V1313210450,PEDRO LUNA,CALLE,1,10,"[-70.57332922229335, -33.38885608444293]","POLYGON((-70.57332922229335 -33.38885608444293, -70.573145043941 -33.38901956951198, -70.57291066745455 -33.388833757828316, -70.57309484588279 -33.38867027310117, -70.57332922229335 -33.38885608444293))"
13132021003049_4,306748,V1313210107,ARQUITECTO JUAN HERBAGE,CALLE,7,10,"[-70.57292152652307, -33.38931518556854]","POLYGON((-70.57292152652307 -33.38931518556854, -70.57308961162136 -33.38944059813733, -70.57287529062101 -33.389642734364976, -70.57270720541725 -33.3895173215121, -70.57292152652307 -33.38931518556854))"
13132021003049_4,306748,V1313210107,ARQUITECTO JUAN HERBAGE,CALLE,8,10,"[-70.57289023408458, -33.38924426766683]","POLYGON((-70.57289023408458 -33.38924426766683, -70.57292152652307 -33.38931518556854, -70.5726190960345 -33.3894090930567, -70.57258780380168 -33.38933817507352, -70.57289023408458 -33.38924426766683))"
13132021003049_4,308222,V1313210450,PEDRO LUNA,CALLE,9,10,"[-70.57302702674433, -33.38912482685949]","POLYGON((-70.57302702674433 -33.38912482685949, -70.57289023408458 -33.38924426766683, -70.57265768559515 -33.38905684612558, -70.57279447830074 -33.38893740557049, -70.57302702674433 -33.38912482685949))"
13132021003049_4,308222,V1313210450,PEDRO LUNA,CALLE,10,10,"[-70.573145043941, -33.38901956951198]","POLYGON((-70.573145043941 -33.38901956951198, -70.57302702674433 -33.38912482685949, -70.57279212403476 -33.38893948312199, -70.5729101412827 -33.388834225993996, -70.573145043941 -33.38901956951198))"
13132021003050_3,306019,V1313210038,JUAN XXIII,AVENIDA,2,4,"[-70.57190675744579, -33.388858323966495]","POLYGON((-70.57190675744579 -33.388858323966495, -70.57204712638423 -33.389200970393134, -70.57174214905449 -33.38928889006111, -70.57160178114307 -33.388946243263135, -70.57190675744579 -33.388858323966495))"
13132021003050_3,308045,V1313210399,MAURICIO RUGENDAS,CALLE,3,4,"[-70.57218749532267, -33.38878665918362]","POLYGON((-70.57218749532267 -33.38878665918362, -70.57190675744579 -33.388858323966495, -70.57181287647326 -33.38859951817965, -70.57209361361255 -33.38852785362849, -70.57218749532267 -33.38878665918362))"
13132021004005_272,307175,V1313210214,DOCTORA MARIA FIGUEROA,CALLE,2,7,"[-70.58800358781383, -33.39478390128162]","POLYGON((-70.58800358781383 -33.39478390128162, -70.58775950679347 -33.39518549419714, -70.58747218849601 -33.39506262333123, -70.58771627054236 -33.394661030944526, -70.58800358781383 -33.39478390128162))"
13132021004005_272,307175,V1313210214,DOCTORA MARIA FIGUEROA,CALLE,3,7,"[-70.58806349048183, -33.3946861153651]","POLYGON((-70.58806349048183 -33.3946861153651, -70.58800358781383 -33.39478390128162, -70.58771674048131 -33.394660260788, -70.58777664339749 -33.394562475001145, -70.58806349048183 -33.3946861153651))"
13132021004005_283,307175,V1313210214,DOCTORA MARIA FIGUEROA,CALLE,2,4,"[-70.58800358781383, -33.39478390128162]","POLYGON((-70.58800358781383 -33.39478390128162, -70.58775950679347 -33.39518549419714, -70.58747218849601 -33.39506262333123, -70.58771627054236 -33.394661030944526, -70.58800358781383 -33.39478390128162))"
13132021004005_286,307175,V1313210214,DOCTORA MARIA FIGUEROA,CALLE,5,5,"[-70.58806349048183, -33.3946861153651]","POLYGON((-70.58806349048183 -33.3946861153651, -70.58784623155162 -33.395042921460046, -70.587559022766 -33.394919871364806, -70.5877762826064 -33.394563065740485, -70.58806349048183 -33.3946861153651))"
13132021004014_35,307425,V1313210278,HERNAN PRIETO VIAL,CALLE,1,8,"[-70.58096189508007, -33.393537309221934]","POLYGON((-70.58096189508007 -33.393537309221934, -70.58120865830944 -33.39344698658758, -70.58133763839801 -33.39369493120878, -70.58109087462257 -33.39378525411298, -70.58096189508007 -33.393537309221934))"
13132021004014_35,306086,V1313210045,LUIS CARRERA,AVENIDA,5,8,"[-70.58096547135875, -33.39297223136301]","POLYGON((-70.58096547135875 -33.39297223136301, -70.58073033103511 -33.39308345569696, -70.58057192743105 -33.392847815138055, -70.58080706734681 -33.39273659111307, -70.58096547135875 -33.39297223136301))"
13132021004014_35,306133,V1313210046,LUIS PASTEUR,AVENIDA,6,8,"[-70.58106739530132, -33.39315213105356]","POLYGON((-70.58106739530132 -33.39315213105356, -70.58096547135875 -33.39297223136301, -70.58125674632281 -33.39285611170795, -70.58135867071012 -33.393036011148716, -70.58106739530132 -33.39315213105356))"
13132021004014_35,306133,V1313210046,LUIS PASTEUR,AVENIDA,7,8,"[-70.58114428529308, -33.39331112922529]","POLYGON((-70.58114428529308 -33.39331112922529, -70.58106739530132 -33.39315213105356, -70.58136623985659 -33.39305044103498, -70.58144313028768 -33.39320943901056, -70.58114428529308 -33.39331112922529))"
13132021004014_35,306133,V1313210046,LUIS PASTEUR,AVENIDA,8,8,"[-70.58120865830944, -33.39344698658758]","POLYGON((-70.58120865830944 -33.39344698658758, -70.58114428529308 -33.39331112922529, -70.58144397790413 -33.39321120965257, -70.58150835130027 -33.39334706684985, -70.58120865830944 -33.39344698658758))"
13132021004016_14,307942,V1313210367,LOS GOMEROS,CALLE,7,10,"[-70.57984699019953, -33.39456444265892]","POLYGON((-70.57984699019953 -33.39456444265892, -70.58005352029369 -33.394367377300995, -70.58029573408542 -33.394545989455416, -70.58008920414925 -33.394743055207535, -70.57984699019953 -33.39456444265892))"
13132021004016_14,307942,V1313210367,LOS GOMEROS,CALLE,8,10,"[-70.57964940080211, -33.39475852174134]","POLYGON((-70.57964940080211 -33.39475852174134, -70.57984699019953 -33.39456444265892, -70.58009223417261 -33.39474012187224, -70.57989464495549 -33.3949342013357, -70.57964940080211 -33.39475852174134))"
13132021004016_62,307942,V1313210367,LOS GOMEROS,CALLE,4,8,"[-70.57975132474468, -33.394658496422196]","POLYGON((-70.57975132474468 -33.394658496422196, -70.57995070228145 -33.39446217773728, -70.58019620050281 -33.39463760661532, -70.57999682315051 -33.39483392568505, -70.57975132474468 -33.394658496422196))"
13132021004016_62,307942,V1313210367,LOS GOMEROS,CALLE,5,8,"[-70.57964940080211, -33.39475852174134]","POLYGON((-70.57964940080211 -33.39475852174134, -70.57975132474468 -33.394658496422196, -70.57999647810358 -33.39483426487157, -70.57989455425356 -33.39493429038721, -70.57964940080211 -33.39475852174134))"
13132021004016_82,307942,V1313210367,LOS GOMEROS,CALLE,5,8,"[-70.57984699019953, -33.39456444265892]","POLYGON((-70.57984699019953 -33.39456444265892, -70.58005352029369 -33.394367377300995, -70.58029573408542 -33.394545989455416, -70.58008920414925 -33.394743055207535, -70.57984699019953 -33.39456444265892))"
13132021004016_82,307942,V1313210367,LOS GOMEROS,CALLE,6,8,"[-70.57975132474468, -33.394658496422196]","POLYGON((-70.57975132474468 -33.394658496422196, -70.57984699019953 -33.39456444265892, -70.5800923306561 -33.39474002705809, -70.57999666528899 -33.39483408100591, -70.57975132474468 -33.394658496422196))"
13132021004016_859,306550,V1313210062,VITACURA,AVENIDA,1,8,"[-70.57896364936397, -33.39460699080253]","POLYGON((-70.57896364936397 -33.39460699080253, -70.57912815818355 -33.394720452417005, -70.57892333420872 -33.39492941042391, -70.57875882523884 -33.3948159485452, -70.57896364936397 -33.39460699080253))"
13132021004016_859,306550,V1313210062,VITACURA,AVENIDA,8,8,"[-70.57912815818355, -33.394720452417005]","POLYGON((-70.57912815818355 -33.394720452417005, -70.57929177293346 -33.394831674513775, -70.57908872142373 -33.395041846326656, -70.5789251065162 -33.39493062396965, -70.57912815818355 -33.394720452417005))"
13132021004017_153,307942,V1313210367,LOS GOMEROS,CALLE,1,6,"[-70.57984430799053, -33.394740606767265]","POLYGON((-70.57984430799053 -33.394740606767265, -70.57956088790462 -33.39501754199541, -70.57931618486423 -33.39484133201629, -70.57959960520112 -33.39456439733372, -70.57984430799053 -33.394740606767265))"
